SKU_ID,Warehouse_ID,Current_Stock,Safety_Stock,Reorder_Point,Snapshot_Date,Lead_Time_Days,Inventory_Value
SKU0483,WH2,607,189,352,7/3/2024,19,167191
SKU0200,WH2,1271,106,301,7/19/2023,18,142621
SKU0035,WH3,243,189,423,7/19/2025,6,206776
SKU0372,WH8,1099,251,178,9/30/2024,23,261654
SKU0046,WH5,1390,199,261,10/25/2025,14,78111
SKU0147,WH8,1147,279,484,3/26/2025,29,73675
SKU0191,WH1,1349,132,158,12/24/2023,3,225948
SKU0219,WH3,190,156,400,8/10/2025,10,63105
SKU0296,WH6,1331,254,373,4/8/2025,23,72710
SKU0123,WH5,1409,165,428,12/12/2024,11,269210
SKU0042,WH4,222,216,466,11/3/2025,19,16921
SKU0044,WH6,940,133,354,1/20/2024,28,226034
SKU0430,WH2,133,227,405,12/27/2024,19,86285
SKU0340,WH2,625,277,389,10/30/2023,20,232018
SKU0169,WH1,1089,159,153,11/13/2023,14,177896
SKU0143,WH1,1085,288,281,9/7/2025,7,16024
SKU0401,WH8,969,237,407,1/18/2026,25,68796
SKU0308,WH6,1497,213,342,7/30/2024,2,43228
SKU0324,WH7,819,139,487,4/15/2026,19,15927
SKU0386,WH2,1404,265,152,7/14/2024,20,190849
SKU0391,WH8,1190,239,251,8/14/2023,17,293984
SKU0403,WH2,901,128,405,12/30/2024,20,157448
SKU0182,WH3,595,107,337,9/27/2024,22,206858
SKU0076,WH1,1236,107,416,4/28/2026,8,76761
SKU0334,WH3,969,217,189,4/22/2026,7,43667
SKU0382,WH3,471,93,490,7/6/2025,13,277252
SKU0005,WH7,142,173,337,1/26/2024,28,113266
SKU0154,WH2,1017,148,144,7/4/2024,29,50381
SKU0473,WH1,1441,261,184,10/5/2023,15,233043
SKU0202,WH5,1227,112,336,8/8/2023,8,128478
SKU0404,WH7,827,200,133,11/10/2024,18,114827
SKU0245,WH1,29,70,237,11/12/2023,24,240493
SKU0268,WH3,539,193,238,3/2/2025,14,33677
SKU0071,WH3,1104,147,148,10/7/2024,21,116735
SKU0280,WH2,453,117,426,11/28/2023,27,21154
SKU0246,WH4,1229,57,198,5/26/2025,28,287044
SKU0001,WH1,378,95,218,7/24/2023,6,295361
SKU0023,WH7,1175,195,331,10/18/2023,7,298768
SKU0370,WH5,576,200,255,9/26/2025,14,163009
SKU0393,WH8,737,131,242,3/14/2024,11,51798
SKU0140,WH1,786,86,137,7/25/2024,4,281764
SKU0068,WH1,153,113,460,4/25/2024,22,269928
SKU0490,WH3,1080,129,404,3/4/2024,4,125534
SKU0360,WH6,46,267,228,3/6/2025,9,229476
SKU0260,WH7,103,267,405,2/26/2024,8,248418
SKU0055,WH2,233,131,241,11/28/2023,19,165066
SKU0315,WH5,165,228,210,6/21/2024,15,175918
SKU0250,WH8,891,84,215,6/25/2025,8,290318
SKU0185,WH5,1396,69,496,7/4/2024,12,182454
SKU0189,WH8,1208,172,121,12/24/2024,25,235233
SKU0134,WH8,801,69,412,9/14/2024,28,85530
SKU0300,WH1,719,209,440,3/30/2025,22,130714
SKU0445,WH1,747,124,396,4/22/2026,21,6148
SKU0065,WH6,1080,112,437,3/21/2025,11,194809
SKU0207,WH7,470,126,460,1/14/2025,11,40636
SKU0072,WH6,497,147,300,9/21/2025,18,44748
SKU0077,WH7,108,62,330,3/4/2025,17,268609
SKU0082,WH8,1159,293,104,9/7/2023,11,75782
SKU0023,WH5,328,269,130,4/4/2024,7,57874
SKU0438,WH5,921,120,164,8/27/2025,2,262888
SKU0111,WH7,1160,146,185,1/21/2026,27,61268
SKU0409,WH4,486,135,412,3/2/2025,6,201138
SKU0058,WH4,1235,204,498,2/20/2025,28,199472
SKU0178,WH8,1080,144,189,4/8/2025,13,284107
SKU0221,WH5,1485,217,384,5/20/2026,9,169003
SKU0331,WH2,1240,247,268,7/8/2024,7,67185
SKU0218,WH4,1149,281,389,8/23/2025,24,27382
SKU0178,WH3,401,108,312,8/21/2024,17,273887
SKU0201,WH8,1140,206,303,8/8/2025,11,273022
SKU0310,WH7,556,207,134,11/21/2025,4,154824
SKU0271,WH3,1261,264,325,1/20/2025,26,113601
SKU0499,WH6,494,84,132,9/11/2025,7,31962
SKU0252,WH7,1381,145,397,7/14/2025,3,194305
SKU0178,WH3,526,287,442,1/17/2024,5,168541
SKU0465,WH1,1253,232,491,2/17/2024,8,266525
SKU0437,WH7,1483,118,201,5/13/2026,22,235837
SKU0417,WH4,891,52,182,3/7/2026,13,284639
SKU0375,WH6,912,219,477,2/16/2025,11,276638
SKU0147,WH6,97,88,318,2/14/2026,26,105571
SKU0177,WH1,662,93,349,7/15/2023,14,234986
SKU0052,WH2,954,164,482,12/9/2025,22,26627
SKU0445,WH5,1399,256,257,3/16/2026,20,152496
SKU0357,WH5,1340,243,208,7/21/2025,28,271424
SKU0166,WH2,743,232,439,2/2/2024,29,19127
SKU0088,WH7,104,80,447,11/6/2023,9,9880
SKU0362,WH4,1337,210,173,2/12/2025,18,70656
SKU0091,WH6,944,274,269,8/22/2024,9,66649
SKU0349,WH2,303,191,380,9/7/2023,19,292660
SKU0405,WH6,335,294,369,5/11/2024,28,224913
SKU0220,WH5,1035,271,420,6/22/2025,21,204902
SKU0223,WH5,1183,147,112,1/15/2025,9,163321
SKU0481,WH6,1429,288,444,1/26/2026,17,107789
SKU0436,WH2,87,226,111,5/27/2024,17,61600
SKU0243,WH1,732,78,251,3/14/2025,25,29115
SKU0280,WH6,317,57,425,9/26/2023,29,166602
SKU0423,WH2,55,126,172,11/26/2024,11,89522
SKU0211,WH1,490,98,137,5/19/2024,14,156830
SKU0157,WH4,787,193,442,2/19/2025,22,163828
SKU0394,WH6,1067,138,407,4/7/2025,23,252745
SKU0401,WH5,524,284,425,11/19/2023,6,260857
SKU0417,WH3,452,237,208,3/8/2024,13,218824
SKU0043,WH3,504,217,134,3/5/2024,16,260886
SKU0468,WH8,459,210,127,12/20/2024,7,254038
SKU0389,WH8,541,280,232,7/11/2024,10,158176
SKU0103,WH5,704,52,397,6/24/2024,4,188428
SKU0302,WH8,1387,62,311,7/22/2023,25,287961
SKU0255,WH2,990,279,375,10/4/2023,24,142115
SKU0384,WH7,951,223,341,6/4/2024,22,232230
SKU0385,WH6,654,254,377,12/19/2024,18,165670
SKU0228,WH6,722,75,278,12/10/2025,27,10973
SKU0164,WH6,847,211,442,8/15/2025,11,174232
SKU0318,WH5,1386,188,220,1/14/2026,3,180567
SKU0115,WH7,747,82,303,7/18/2025,8,236990
SKU0277,WH7,1413,262,452,11/26/2025,5,20933
SKU0405,WH2,444,136,217,2/17/2026,11,74486
SKU0015,WH2,201,217,476,8/29/2024,8,51417
SKU0050,WH5,527,262,255,10/22/2023,13,263752
SKU0053,WH7,1014,88,467,3/14/2024,16,230392
SKU0123,WH3,1476,223,330,9/16/2025,25,258283
SKU0198,WH5,565,259,351,10/7/2024,17,65986
SKU0412,WH6,363,252,171,5/26/2024,4,131847
SKU0145,WH7,452,258,345,5/16/2024,2,218616
SKU0324,WH2,907,162,120,2/18/2026,26,58315
SKU0377,WH4,1061,91,403,10/9/2023,16,123626
SKU0298,WH8,996,178,404,9/18/2025,16,30674
SKU0255,WH6,531,116,289,8/23/2025,12,149090
SKU0106,WH3,370,246,390,10/14/2023,3,46212
SKU0494,WH7,43,201,179,3/11/2025,5,242605
SKU0058,WH8,511,216,171,4/10/2026,18,229580
SKU0294,WH7,466,273,360,3/11/2025,13,8604
SKU0192,WH7,882,259,175,4/12/2024,17,37331
SKU0464,WH8,443,282,317,9/25/2024,2,160575
SKU0174,WH7,112,159,428,10/24/2023,24,230681
SKU0319,WH2,1088,231,268,9/6/2024,27,233696
SKU0044,WH3,1368,158,447,10/24/2024,11,263184
SKU0040,WH1,1492,281,224,4/1/2024,14,264156
SKU0011,WH5,1087,225,139,7/22/2025,19,265557
SKU0408,WH5,790,69,157,8/20/2024,22,176242
SKU0093,WH8,886,179,299,2/6/2025,16,282902
SKU0383,WH3,557,185,357,7/1/2024,11,90411
SKU0478,WH1,1397,115,277,1/13/2024,24,275921
SKU0014,WH8,899,165,344,4/17/2024,16,124868
SKU0214,WH8,1446,220,185,7/27/2023,24,237367
SKU0344,WH6,1299,131,482,9/7/2024,5,265219
SKU0065,WH4,1137,294,210,7/17/2025,6,51510
SKU0211,WH4,222,169,216,6/8/2025,8,98413
SKU0352,WH4,716,251,307,9/20/2024,14,141822
SKU0496,WH3,74,244,147,5/18/2026,16,197954
SKU0142,WH2,282,93,190,11/12/2024,25,9971
SKU0261,WH8,902,179,388,7/25/2023,13,14423
SKU0327,WH5,496,161,322,7/23/2024,20,165110
SKU0361,WH1,782,83,115,6/25/2024,2,87224
SKU0212,WH1,1469,55,120,4/27/2025,27,189806
SKU0383,WH7,566,96,485,10/31/2024,26,229437
SKU0440,WH8,586,100,491,7/12/2025,19,220532
SKU0465,WH4,650,284,234,6/20/2025,7,283624
SKU0068,WH6,173,70,309,11/10/2024,14,220781
SKU0325,WH4,1256,257,100,9/13/2024,25,212434
SKU0323,WH7,620,159,318,9/26/2023,8,198529
SKU0305,WH7,1206,129,363,6/28/2024,4,254285
SKU0093,WH6,1128,238,447,1/5/2024,22,245859
SKU0442,WH7,1304,115,457,4/23/2024,13,48337
SKU0294,WH1,1207,65,485,3/18/2024,6,205399
SKU0304,WH5,1230,209,377,10/25/2025,3,87298
SKU0030,WH1,193,87,375,12/11/2024,21,292901
SKU0358,WH4,21,65,305,2/12/2025,9,150539
SKU0115,WH4,1277,292,130,3/26/2025,3,146714
SKU0406,WH3,1097,232,268,11/4/2023,23,132370
SKU0170,WH4,867,185,427,5/24/2025,16,294524
SKU0446,WH3,543,160,379,4/24/2024,2,79017
SKU0074,WH5,1082,240,114,1/30/2024,3,230446
SKU0152,WH4,588,76,456,4/8/2024,4,239062
SKU0011,WH7,799,53,265,10/26/2023,3,277842
SKU0369,WH4,1409,230,306,6/11/2025,28,217306
SKU0469,WH8,582,209,344,10/6/2024,14,161534
SKU0499,WH1,31,134,471,5/13/2024,22,211101
SKU0263,WH4,1020,63,454,9/29/2023,27,264687
SKU0481,WH5,355,292,137,12/4/2024,25,204950
SKU0120,WH7,1436,163,308,11/12/2025,26,47658
SKU0278,WH6,294,164,475,5/16/2026,2,149977
SKU0342,WH2,820,118,215,9/13/2023,20,132724
SKU0159,WH1,1193,265,293,7/27/2024,7,207438
SKU0443,WH5,458,143,104,1/12/2026,7,189862
SKU0168,WH3,119,277,357,6/17/2024,8,174026
SKU0131,WH7,881,134,101,4/6/2026,23,101199
SKU0230,WH7,563,271,136,7/17/2025,11,188118
SKU0089,WH1,483,73,237,3/23/2024,15,127945
SKU0298,WH4,474,136,318,1/25/2026,28,197325
SKU0348,WH1,669,81,427,9/17/2024,11,261716
SKU0273,WH3,256,267,173,6/12/2025,3,107798
SKU0456,WH6,729,107,198,7/29/2023,27,89879
SKU0260,WH2,866,233,251,12/5/2023,20,48887
SKU0340,WH6,59,69,123,12/9/2025,19,89739
SKU0251,WH4,7,275,450,5/10/2025,21,165723
SKU0392,WH5,1411,179,359,11/29/2025,12,119637
SKU0408,WH7,1118,122,139,7/5/2025,16,290779
SKU0297,WH2,1017,94,497,3/14/2024,15,153618
SKU0440,WH7,1277,64,455,3/13/2025,26,6664
SKU0113,WH6,956,179,381,4/30/2024,16,6861
SKU0090,WH8,1464,242,495,5/25/2024,2,7831
SKU0412,WH3,331,224,215,11/23/2023,13,107765
SKU0034,WH2,1104,134,471,10/20/2023,10,202174
SKU0328,WH5,657,122,126,8/16/2023,19,161852
SKU0101,WH5,225,289,233,12/26/2025,18,27078
SKU0112,WH1,597,90,126,12/7/2023,4,199378
SKU0367,WH2,885,140,369,8/28/2024,16,263355
SKU0260,WH1,431,215,207,4/26/2024,18,26415
SKU0402,WH4,1419,289,377,1/28/2025,24,119686
SKU0290,WH3,296,101,119,4/26/2026,29,47992
SKU0384,WH4,972,170,486,7/7/2025,3,93018
SKU0156,WH5,217,99,227,9/29/2024,15,217616
SKU0238,WH5,417,69,435,3/21/2026,10,136963
SKU0496,WH5,1228,135,276,10/9/2025,17,124467
SKU0422,WH7,943,66,451,1/30/2026,19,69412
SKU0370,WH8,322,111,325,4/3/2025,9,184188
SKU0069,WH5,58,99,380,1/4/2024,7,41740
SKU0377,WH7,611,115,382,3/11/2025,17,61230
SKU0157,WH2,1212,112,318,12/6/2024,15,143283
SKU0164,WH8,1317,128,485,2/4/2026,7,230085
SKU0043,WH2,1338,162,121,10/28/2023,21,227292
SKU0006,WH7,55,186,165,4/19/2025,18,225954
SKU0222,WH5,745,210,403,8/30/2025,29,207189
SKU0052,WH6,612,222,280,1/9/2025,27,216852
SKU0479,WH4,247,210,218,2/17/2024,25,216880
SKU0120,WH3,662,181,484,6/15/2025,8,105915
SKU0295,WH3,737,172,138,12/30/2024,17,67952
SKU0110,WH6,838,242,109,12/27/2024,7,155177
SKU0142,WH4,987,186,347,6/12/2025,22,69769
SKU0369,WH4,1438,249,367,5/3/2024,14,37045
SKU0301,WH4,872,257,401,7/26/2024,28,207224
SKU0494,WH8,649,142,372,1/14/2025,19,135651
SKU0218,WH6,1380,285,486,1/12/2026,17,45722
SKU0090,WH3,942,153,440,3/22/2026,2,186519
SKU0251,WH3,920,168,431,4/1/2024,13,228264
SKU0429,WH8,1029,123,286,4/26/2025,15,86964
SKU0498,WH5,565,170,339,9/3/2023,8,94010
SKU0124,WH5,988,200,254,2/5/2024,21,8572
SKU0394,WH4,804,251,114,8/16/2023,3,147297
SKU0391,WH2,866,156,328,1/21/2026,14,48846
SKU0272,WH6,846,271,140,2/23/2026,13,25630
SKU0270,WH2,171,297,294,12/5/2024,20,220525
SKU0105,WH1,1289,176,488,4/24/2025,3,297662
SKU0381,WH7,375,50,453,10/30/2025,10,74226
SKU0282,WH3,103,161,440,8/22/2025,16,18184
SKU0170,WH8,1092,193,240,7/31/2023,5,47624
SKU0065,WH2,188,119,188,9/10/2025,16,226499
SKU0127,WH7,337,196,369,8/13/2023,15,8672
SKU0486,WH1,286,211,352,4/29/2026,18,67604
SKU0234,WH8,1311,162,416,8/17/2025,6,262130
SKU0051,WH3,1172,130,347,10/3/2024,14,249196
SKU0478,WH4,977,109,336,10/5/2025,8,67079
SKU0319,WH4,1110,112,486,8/2/2024,2,165202
SKU0215,WH5,677,237,486,8/13/2025,29,160312
SKU0130,WH1,1110,98,144,5/7/2026,14,191642
SKU0260,WH1,1398,124,117,4/2/2025,5,295051
SKU0090,WH1,783,142,259,6/14/2024,29,69689
SKU0062,WH1,1294,276,199,7/26/2024,14,23008
SKU0043,WH8,919,109,399,4/4/2026,29,224879
SKU0046,WH8,307,77,448,6/5/2024,28,141197
SKU0270,WH5,238,126,458,2/6/2025,14,75011
SKU0108,WH6,1384,181,392,11/9/2023,26,272636
SKU0078,WH5,37,229,198,3/24/2024,4,89654
SKU0043,WH8,207,129,382,2/23/2026,9,68178
SKU0385,WH4,938,103,395,5/16/2025,25,9809
SKU0284,WH7,537,211,251,9/1/2023,10,229099
SKU0084,WH7,1465,262,331,12/4/2025,8,178996
SKU0019,WH4,1324,65,233,8/21/2024,6,25047
SKU0323,WH2,1314,133,305,7/26/2024,27,293210
SKU0481,WH8,1068,151,116,3/8/2026,5,63974
SKU0500,WH8,665,84,254,4/22/2026,23,39553
SKU0190,WH6,1007,85,333,9/1/2025,4,132472
SKU0484,WH1,227,130,143,10/27/2024,9,25304
SKU0078,WH7,450,214,225,3/19/2026,5,232083
SKU0008,WH1,793,136,297,9/24/2024,12,264411
SKU0103,WH8,367,223,486,7/19/2024,11,71389
SKU0468,WH1,1286,231,394,8/12/2025,3,67621
SKU0060,WH8,182,84,293,8/21/2024,22,170382
SKU0369,WH5,140,232,438,6/30/2025,15,134146
SKU0440,WH6,1413,183,333,4/7/2025,9,247880
SKU0442,WH1,741,114,244,3/28/2026,7,162326
SKU0044,WH1,987,176,364,8/31/2025,26,104601
SKU0125,WH4,1371,153,236,8/21/2024,23,179400
SKU0177,WH2,1103,242,134,9/2/2024,4,171415
SKU0342,WH7,884,283,364,6/29/2025,18,189737
SKU0367,WH7,863,299,111,5/14/2025,11,204631
SKU0218,WH8,22,52,422,3/21/2024,25,223376
SKU0483,WH6,317,295,200,1/29/2025,16,107209
SKU0432,WH5,773,94,312,11/4/2025,29,201885
SKU0358,WH5,710,228,319,6/24/2024,9,160141
SKU0206,WH3,582,128,325,1/26/2024,8,21395
SKU0279,WH1,956,250,328,11/20/2025,29,111948
SKU0050,WH1,648,147,257,8/20/2023,8,104473
SKU0179,WH1,1234,74,130,4/2/2025,14,290559
SKU0069,WH2,730,130,435,1/11/2025,29,56393
SKU0385,WH1,808,104,326,9/6/2025,5,230686
SKU0090,WH5,1356,249,164,2/11/2025,19,40307
SKU0271,WH6,1236,115,172,3/26/2025,8,132136
SKU0179,WH4,923,55,292,1/16/2024,4,151436
SKU0332,WH8,1150,200,314,10/18/2025,15,225702
SKU0341,WH4,1223,99,264,10/13/2023,2,224388
SKU0101,WH3,544,126,309,4/20/2024,2,262340
SKU0273,WH2,568,146,359,7/29/2023,17,89207
SKU0457,WH2,1267,187,365,9/30/2024,15,51980
SKU0129,WH8,6,84,382,12/8/2025,27,254864
SKU0256,WH6,965,282,210,2/26/2024,9,81482
SKU0095,WH1,945,135,357,6/13/2025,24,279805
SKU0209,WH3,847,126,154,10/27/2025,2,156034
SKU0084,WH4,63,246,167,12/24/2025,5,129136
SKU0053,WH1,728,119,452,7/14/2025,29,170465
SKU0260,WH8,818,154,235,9/4/2025,5,117205
SKU0409,WH2,786,189,370,1/29/2025,5,265160
SKU0098,WH1,563,136,160,3/8/2026,16,168209
SKU0391,WH4,826,226,234,2/11/2026,17,26918
SKU0191,WH3,403,156,480,8/3/2023,11,73655
SKU0091,WH7,887,96,337,5/8/2026,23,87278
SKU0386,WH6,1142,142,464,9/11/2023,29,172472
SKU0301,WH6,1230,144,251,2/21/2024,5,181744
SKU0133,WH5,1414,51,119,9/29/2023,15,97419
SKU0196,WH1,740,263,154,11/21/2023,14,63958
SKU0368,WH6,638,195,104,1/15/2026,3,50475
SKU0195,WH6,596,73,106,1/22/2025,2,42971
SKU0409,WH2,1117,63,229,1/18/2025,17,156400
SKU0305,WH3,441,87,349,4/11/2025,28,37263
SKU0026,WH6,1004,90,301,2/29/2024,23,165803
SKU0248,WH7,625,83,176,1/26/2025,17,122412
SKU0255,WH1,944,290,120,1/18/2026,23,268320
SKU0347,WH2,538,117,102,3/23/2024,8,244840
SKU0300,WH2,1131,251,280,1/20/2025,24,46243
SKU0360,WH8,255,121,497,2/28/2024,9,115597
SKU0161,WH3,788,215,224,9/27/2025,5,188226
SKU0445,WH2,718,140,152,2/15/2025,15,60383
SKU0265,WH2,184,240,435,1/30/2025,12,102715
SKU0163,WH4,364,79,418,1/5/2025,26,96268
SKU0230,WH7,1142,116,171,5/15/2024,18,64589
SKU0008,WH5,367,88,379,11/25/2024,2,278064
SKU0397,WH7,254,206,489,3/16/2026,18,20830
SKU0196,WH3,687,273,381,12/7/2025,3,118082
SKU0425,WH4,1096,91,143,12/29/2023,19,124611
SKU0389,WH5,365,226,325,9/18/2024,4,281849
SKU0108,WH8,157,137,461,8/30/2025,25,298729
SKU0235,WH6,80,297,197,4/24/2026,22,185612
SKU0270,WH8,53,141,304,6/28/2025,14,186201
SKU0332,WH8,223,144,166,11/22/2023,18,294600
SKU0020,WH1,783,68,104,5/29/2025,16,218927
SKU0005,WH4,1362,206,315,5/26/2025,28,10861
SKU0473,WH6,1080,257,394,7/11/2025,27,286425
SKU0141,WH6,3,82,467,8/3/2024,29,80902
SKU0023,WH6,1061,276,152,7/3/2025,4,106929
SKU0042,WH5,903,264,363,5/22/2025,6,286128
SKU0429,WH2,313,259,295,12/28/2024,26,258630
SKU0037,WH6,1054,88,169,2/5/2024,6,52131
SKU0063,WH6,404,214,194,10/22/2024,7,176928
SKU0113,WH8,582,190,424,3/10/2025,17,288979
SKU0312,WH3,1346,194,463,11/19/2025,3,235022
SKU0031,WH4,1049,185,233,8/15/2024,7,33120
SKU0294,WH1,27,94,229,10/17/2024,28,8260
SKU0091,WH8,1387,84,356,7/24/2025,14,194818
SKU0202,WH7,140,194,417,12/15/2025,6,93946
SKU0361,WH4,1216,252,128,5/26/2024,21,145434
SKU0174,WH2,230,68,186,5/26/2025,27,282546
SKU0375,WH7,549,279,337,10/1/2023,26,227901
SKU0444,WH3,764,99,334,2/18/2025,25,270367
SKU0066,WH8,648,126,358,7/31/2023,28,71162
SKU0496,WH4,468,275,214,7/20/2025,17,71495
SKU0340,WH4,704,199,476,2/18/2026,17,297840
SKU0156,WH2,1095,133,307,7/16/2024,8,182869
SKU0377,WH6,661,213,386,8/7/2024,21,144721
SKU0207,WH7,574,272,121,1/19/2026,12,133330
SKU0291,WH3,1115,80,478,7/25/2023,4,225881
SKU0184,WH2,208,67,107,8/16/2025,16,199141
SKU0001,WH7,60,269,121,11/20/2023,18,292577
SKU0367,WH2,20,197,176,5/31/2025,4,43557
SKU0472,WH5,1115,239,384,11/8/2023,3,60496
SKU0413,WH5,1246,83,179,10/27/2024,15,204447
SKU0043,WH7,523,71,237,12/8/2025,6,54095
SKU0055,WH5,314,171,389,1/22/2024,25,31712
SKU0090,WH5,45,227,388,2/8/2024,5,124176
SKU0083,WH4,722,277,177,11/25/2025,13,126473
SKU0290,WH4,1117,121,323,3/11/2026,8,129004
SKU0404,WH6,1285,297,498,11/29/2024,26,194766
SKU0321,WH6,1308,270,479,11/7/2024,12,129743
SKU0464,WH2,1204,199,380,3/8/2025,21,199542
SKU0041,WH3,244,180,220,11/20/2025,22,288188
SKU0077,WH5,565,222,125,1/18/2025,26,222173
SKU0088,WH2,880,179,239,12/16/2023,3,285746
SKU0344,WH7,162,250,291,11/14/2025,3,75209
SKU0281,WH6,1302,250,118,8/13/2023,11,5067
SKU0099,WH3,1444,203,148,2/14/2026,19,177036
SKU0415,WH2,922,236,338,3/25/2026,18,109692
SKU0423,WH5,943,50,331,8/10/2025,7,13764
SKU0081,WH8,1174,174,451,1/17/2025,12,202435
SKU0173,WH5,293,282,318,10/22/2024,18,230899
SKU0433,WH4,945,102,378,3/21/2026,22,124803
SKU0447,WH8,753,234,155,10/8/2023,28,259266
SKU0232,WH1,1330,129,290,12/28/2023,16,168003
SKU0359,WH8,880,92,344,5/9/2026,11,287950
SKU0185,WH1,362,195,151,3/27/2024,5,217976
SKU0206,WH8,1257,216,454,3/19/2026,14,150611
SKU0220,WH5,703,80,240,2/27/2025,2,97198
SKU0278,WH2,221,95,421,4/21/2025,16,217720
SKU0361,WH4,82,50,226,3/20/2026,28,299893
SKU0008,WH3,1014,223,439,7/6/2025,25,131923
SKU0001,WH2,620,178,234,3/30/2026,6,165518
SKU0440,WH2,1087,105,239,7/29/2023,7,56784
SKU0395,WH1,1450,95,178,11/10/2025,8,143755
SKU0122,WH4,0,137,448,4/18/2025,9,18597
SKU0187,WH8,1196,232,339,10/30/2025,13,79886
SKU0240,WH7,451,105,235,8/3/2025,16,273858
SKU0413,WH5,592,127,215,6/11/2024,4,56324
SKU0335,WH5,1188,72,240,9/3/2025,23,19766
SKU0373,WH5,103,97,452,3/6/2026,10,123881
SKU0489,WH8,1144,239,488,9/13/2024,12,237649
SKU0201,WH6,798,185,182,8/13/2024,21,277641
SKU0364,WH2,293,115,362,3/16/2025,13,104976
SKU0145,WH3,1301,54,167,8/13/2025,9,278541
SKU0283,WH2,212,87,477,7/23/2024,15,244373
SKU0083,WH5,469,297,456,1/17/2024,17,230759
SKU0483,WH3,1138,146,492,11/4/2024,4,150794
SKU0323,WH7,1186,181,118,4/10/2026,2,55652
SKU0042,WH7,1372,216,444,6/1/2024,19,281916
SKU0182,WH1,189,57,292,2/1/2024,14,11012
SKU0040,WH1,272,142,334,12/28/2024,13,157800
SKU0115,WH7,995,142,423,5/11/2025,6,295722
SKU0083,WH3,940,86,310,1/16/2024,8,96252
SKU0253,WH4,63,215,279,1/17/2026,7,206998
SKU0374,WH6,585,271,127,10/11/2023,10,84228
SKU0110,WH1,884,169,105,2/27/2026,5,257092
SKU0215,WH2,612,160,399,1/25/2026,24,178676
SKU0319,WH8,410,237,382,8/19/2025,5,288788
SKU0455,WH5,1427,189,467,10/3/2024,4,152702
SKU0136,WH1,651,153,145,8/6/2024,7,16403
SKU0069,WH3,1189,249,103,2/11/2025,28,266345
SKU0093,WH1,313,161,442,7/9/2025,12,237864
SKU0486,WH7,453,108,144,10/18/2024,6,266217
SKU0246,WH3,1461,160,413,7/11/2024,28,19778
SKU0185,WH6,217,68,161,11/23/2024,27,297564
SKU0093,WH3,983,116,153,10/3/2025,12,136755
SKU0447,WH4,749,217,379,9/30/2025,9,216501
SKU0233,WH7,1217,72,174,8/9/2023,27,237430
SKU0285,WH6,127,193,222,10/12/2023,15,288485
SKU0035,WH8,1475,291,317,9/5/2025,19,159808
SKU0181,WH1,1117,287,435,11/3/2023,21,277900
SKU0407,WH5,769,205,334,3/10/2025,25,178137
SKU0140,WH8,1016,267,280,5/11/2024,29,250821
SKU0273,WH1,445,99,225,1/19/2025,2,15253
SKU0315,WH3,700,189,444,10/6/2025,11,38144
SKU0494,WH1,671,93,311,4/10/2025,20,152679
SKU0463,WH6,517,265,237,12/14/2023,8,190248
SKU0339,WH5,448,164,330,1/15/2025,14,108752
SKU0215,WH4,105,290,209,7/28/2025,17,133031
SKU0019,WH8,1110,255,484,9/22/2025,19,130233
SKU0182,WH8,629,67,399,1/14/2025,24,21519
SKU0285,WH8,248,285,158,1/6/2024,7,176923
SKU0248,WH4,775,109,366,6/29/2024,8,14320
SKU0232,WH8,893,217,303,4/23/2025,25,22778
SKU0376,WH8,822,136,247,12/3/2024,23,137852
SKU0465,WH4,810,192,431,10/5/2023,17,88111
SKU0043,WH3,215,231,287,11/23/2025,7,291455
SKU0371,WH6,268,176,483,12/26/2024,12,251373
SKU0261,WH2,452,244,271,9/18/2025,8,34301
SKU0118,WH8,1426,112,243,1/25/2024,19,115864
SKU0483,WH3,465,172,434,5/10/2026,4,279704
SKU0294,WH7,782,232,289,12/26/2025,27,141563
SKU0139,WH5,1099,217,479,2/16/2024,18,245406
SKU0150,WH4,1133,187,283,8/7/2025,25,255189
SKU0450,WH3,458,104,230,10/10/2024,17,163535
SKU0397,WH3,658,145,485,3/12/2026,20,174568
SKU0282,WH8,675,58,271,7/29/2025,20,125708
SKU0106,WH4,904,122,224,12/21/2024,12,138126
SKU0112,WH6,1146,240,182,8/4/2023,2,234463
SKU0383,WH1,455,158,451,10/15/2025,23,128404
SKU0421,WH5,1310,110,186,4/16/2025,15,201017
SKU0179,WH2,439,108,123,6/23/2024,20,217146
SKU0251,WH2,698,287,112,5/28/2025,12,36771
SKU0033,WH6,1046,135,100,2/16/2025,21,20373
SKU0312,WH5,326,115,138,12/19/2023,18,136996
SKU0086,WH3,20,112,488,9/21/2025,29,121558
SKU0061,WH4,967,94,206,6/1/2024,3,187004
SKU0263,WH4,1475,171,240,5/21/2024,18,278555
SKU0284,WH5,711,82,363,2/23/2025,7,205037
SKU0242,WH5,104,273,278,12/11/2024,17,174477
SKU0358,WH4,74,124,404,11/19/2023,10,194013
SKU0261,WH4,1047,297,275,12/14/2025,28,223424
SKU0123,WH5,1160,75,395,3/1/2024,10,38260
SKU0314,WH3,1488,207,129,4/22/2024,24,49864
SKU0289,WH2,785,65,271,9/4/2024,11,247719
SKU0322,WH2,1172,258,152,12/4/2024,11,178628
SKU0105,WH8,609,266,263,9/16/2025,7,250260
SKU0231,WH7,1104,265,183,4/23/2024,2,71745
SKU0453,WH1,404,233,168,8/5/2024,4,100173
SKU0471,WH5,726,187,385,10/19/2025,8,109250
