Order_ID,SKU_ID,Warehouse_ID,Customer_Region,Demand_Qty,Delivered_Qty,Order_Date,Order_Status
O003672,SKU0181,WH2,North,115,115,12/14/2023 2:00,PARTIAL
O003673,SKU0170,WH8,North,210,210,12/14/2023 3:00,DELIVERED
O003674,SKU0187,WH1,North,133,37,12/14/2023 4:00,PARTIAL
O003675,SKU0175,WH2,West,223,215,12/14/2023 5:00,PARTIAL
O003676,SKU0222,WH6,East,181,175,12/14/2023 6:00,DELIVERED
O003677,SKU0233,WH1,West,28,28,12/14/2023 7:00,DELAYED
O003678,SKU0162,WH6,West,193,154,12/14/2023 8:00,DELAYED
O003679,SKU0421,WH7,North,256,256,12/14/2023 9:00,DELIVERED
O003680,SKU0134,WH7,West,111,111,12/14/2023 10:00,DELAYED
O003681,SKU0391,WH2,North,194,194,12/14/2023 11:00,DELAYED
O003682,SKU0480,WH1,South,124,124,12/14/2023 12:00,DELAYED
O003683,SKU0224,WH8,South,91,65,12/14/2023 13:00,DELAYED
O003684,SKU0153,WH1,West,136,89,12/14/2023 14:00,PARTIAL
O003685,SKU0033,WH7,East,283,86,12/14/2023 15:00,DELAYED
O003686,SKU0055,WH2,North,229,229,12/14/2023 16:00,PARTIAL
O003687,SKU0442,WH5,West,145,145,12/14/2023 17:00,PARTIAL
O003688,SKU0007,WH4,West,242,105,12/14/2023 18:00,DELAYED
O003689,SKU0244,WH4,East,31,31,12/14/2023 19:00,DELIVERED
O003690,SKU0313,WH4,North,261,204,12/14/2023 20:00,PARTIAL
O003691,SKU0126,WH8,West,60,60,12/14/2023 21:00,DELIVERED
O003692,SKU0012,WH1,East,89,39,12/14/2023 22:00,DELAYED
O003693,SKU0016,WH8,North,101,101,12/14/2023 23:00,DELAYED
O003694,SKU0208,WH7,South,298,139,12/15/2023 0:00,DELIVERED
O003695,SKU0043,WH4,East,279,48,12/15/2023 1:00,PARTIAL
O003696,SKU0373,WH7,West,121,121,12/15/2023 2:00,PARTIAL
O003697,SKU0484,WH1,South,243,101,12/15/2023 3:00,PARTIAL
O003698,SKU0461,WH7,North,77,77,12/15/2023 4:00,PARTIAL
O003699,SKU0135,WH5,East,273,208,12/15/2023 5:00,DELAYED
O003700,SKU0228,WH8,South,58,58,12/15/2023 6:00,PARTIAL
O003701,SKU0111,WH2,South,247,108,12/15/2023 7:00,DELAYED
O003702,SKU0307,WH7,West,96,68,12/15/2023 8:00,PARTIAL
O003703,SKU0457,WH7,South,45,45,12/15/2023 9:00,DELAYED
O003704,SKU0160,WH2,West,291,98,12/15/2023 10:00,PARTIAL
O003705,SKU0331,WH1,North,258,109,12/15/2023 11:00,DELIVERED
O003706,SKU0264,WH1,West,259,164,12/15/2023 12:00,PARTIAL
O003707,SKU0225,WH8,East,246,246,12/15/2023 13:00,PARTIAL
O003708,SKU0471,WH7,South,240,90,12/15/2023 14:00,DELIVERED
O003709,SKU0217,WH5,North,128,75,12/15/2023 15:00,DELAYED
O003710,SKU0456,WH4,West,202,29,12/15/2023 16:00,PARTIAL
O003711,SKU0045,WH5,West,276,3,12/15/2023 17:00,DELIVERED
O003712,SKU0214,WH2,West,207,11,12/15/2023 18:00,PARTIAL
O003713,SKU0059,WH2,North,40,40,12/15/2023 19:00,DELAYED
O003714,SKU0132,WH6,North,56,56,12/15/2023 20:00,PARTIAL
O003715,SKU0104,WH4,East,160,118,12/15/2023 21:00,DELAYED
O003716,SKU0195,WH7,North,96,96,12/15/2023 22:00,DELAYED
O003717,SKU0413,WH2,West,116,116,12/15/2023 23:00,DELIVERED
O003718,SKU0489,WH6,North,212,72,12/16/2023 0:00,PARTIAL
O003719,SKU0157,WH1,West,87,87,12/16/2023 1:00,PARTIAL
O003720,SKU0098,WH2,East,268,72,12/16/2023 2:00,DELIVERED
O003721,SKU0226,WH3,East,44,44,12/16/2023 3:00,DELAYED
O003722,SKU0412,WH4,West,83,83,12/16/2023 4:00,DELIVERED
O003723,SKU0205,WH6,North,211,211,12/16/2023 5:00,DELIVERED
O003724,SKU0079,WH4,North,9,9,12/16/2023 6:00,DELIVERED
O003725,SKU0124,WH4,South,157,87,12/16/2023 7:00,DELAYED
O003726,SKU0471,WH3,East,189,189,12/16/2023 8:00,DELAYED
O003727,SKU0428,WH5,East,131,131,12/16/2023 9:00,PARTIAL
O003728,SKU0218,WH1,West,215,131,12/16/2023 10:00,DELIVERED
O003729,SKU0004,WH4,South,115,115,12/16/2023 11:00,DELIVERED
O003730,SKU0090,WH2,North,123,123,12/16/2023 12:00,PARTIAL
O003731,SKU0104,WH8,West,192,84,12/16/2023 13:00,DELAYED
O003732,SKU0393,WH1,North,148,19,12/16/2023 14:00,DELAYED
O003733,SKU0119,WH2,North,28,23,12/16/2023 15:00,PARTIAL
O003734,SKU0133,WH1,North,124,51,12/16/2023 16:00,PARTIAL
O003735,SKU0312,WH7,South,77,77,12/16/2023 17:00,PARTIAL
O003736,SKU0096,WH1,East,75,75,12/16/2023 18:00,PARTIAL
O003737,SKU0468,WH6,East,186,185,12/16/2023 19:00,DELIVERED
O003738,SKU0434,WH2,North,39,39,12/16/2023 20:00,DELAYED
O003739,SKU0331,WH8,South,234,234,12/16/2023 21:00,DELIVERED
O003740,SKU0143,WH2,North,248,80,12/16/2023 22:00,DELAYED
O003741,SKU0288,WH7,North,131,131,12/16/2023 23:00,DELAYED
O003742,SKU0028,WH1,West,5,5,12/17/2023 0:00,DELAYED
O003743,SKU0278,WH4,South,259,6,12/17/2023 1:00,PARTIAL
O003744,SKU0233,WH8,South,245,245,12/17/2023 2:00,DELAYED
O003745,SKU0017,WH2,East,78,68,12/17/2023 3:00,DELAYED
O003746,SKU0059,WH7,East,115,13,12/17/2023 4:00,PARTIAL
O003747,SKU0090,WH8,North,4,4,12/17/2023 5:00,PARTIAL
O003748,SKU0492,WH3,West,131,131,12/17/2023 6:00,DELIVERED
O003749,SKU0199,WH3,West,227,206,12/17/2023 7:00,PARTIAL
O003750,SKU0362,WH1,West,128,128,12/17/2023 8:00,DELIVERED
O003751,SKU0441,WH5,North,9,9,12/17/2023 9:00,PARTIAL
O003752,SKU0026,WH1,East,118,118,12/17/2023 10:00,DELIVERED
O003753,SKU0025,WH7,South,188,95,12/17/2023 11:00,DELAYED
O003754,SKU0394,WH1,North,139,139,12/17/2023 12:00,PARTIAL
O003755,SKU0301,WH4,West,125,125,12/17/2023 13:00,DELIVERED
O003756,SKU0339,WH4,West,223,129,12/17/2023 14:00,DELAYED
O003757,SKU0267,WH6,North,259,8,12/17/2023 15:00,DELAYED
O003758,SKU0461,WH7,West,67,67,12/17/2023 16:00,DELIVERED
O003759,SKU0181,WH5,South,85,67,12/17/2023 17:00,DELAYED
O003760,SKU0456,WH8,North,62,62,12/17/2023 18:00,DELIVERED
O003761,SKU0360,WH7,South,14,14,12/17/2023 19:00,DELAYED
O003762,SKU0068,WH7,East,122,98,12/17/2023 20:00,DELAYED
O003763,SKU0495,WH5,West,279,127,12/17/2023 21:00,PARTIAL
O003764,SKU0351,WH7,West,123,85,12/17/2023 22:00,DELAYED
O003765,SKU0412,WH5,East,77,77,12/17/2023 23:00,DELAYED
O003766,SKU0459,WH5,East,272,43,12/18/2023 0:00,PARTIAL
O003767,SKU0491,WH5,East,146,146,12/18/2023 1:00,PARTIAL
O003768,SKU0321,WH7,West,269,40,12/18/2023 2:00,PARTIAL
O003769,SKU0049,WH7,East,56,56,12/18/2023 3:00,DELAYED
O003770,SKU0175,WH1,North,218,155,12/18/2023 4:00,PARTIAL
O003771,SKU0052,WH7,East,173,148,12/18/2023 5:00,DELIVERED
O003772,SKU0102,WH1,North,40,40,12/18/2023 6:00,DELAYED
O003773,SKU0216,WH6,North,159,12,12/18/2023 7:00,DELIVERED
O003774,SKU0438,WH3,South,32,32,12/18/2023 8:00,DELIVERED
O003775,SKU0188,WH3,North,248,23,12/18/2023 9:00,DELIVERED
O003776,SKU0057,WH6,North,129,12,12/18/2023 10:00,DELAYED
O003777,SKU0047,WH6,East,291,117,12/18/2023 11:00,DELAYED
O003778,SKU0159,WH2,West,36,36,12/18/2023 12:00,DELIVERED
O003779,SKU0489,WH1,East,66,66,12/18/2023 13:00,DELAYED
O003780,SKU0174,WH5,South,285,39,12/18/2023 14:00,DELAYED
O003781,SKU0242,WH8,South,157,42,12/18/2023 15:00,DELIVERED
O003782,SKU0282,WH2,West,43,43,12/18/2023 16:00,DELAYED
O003783,SKU0241,WH4,North,275,48,12/18/2023 17:00,PARTIAL
O003784,SKU0370,WH1,South,121,35,12/18/2023 18:00,DELAYED
O003785,SKU0005,WH7,West,192,192,12/18/2023 19:00,DELAYED
O003786,SKU0084,WH6,East,31,31,12/18/2023 20:00,DELIVERED
O003787,SKU0308,WH3,East,19,19,12/18/2023 21:00,DELAYED
O003788,SKU0361,WH1,East,285,18,12/18/2023 22:00,DELIVERED
O003789,SKU0459,WH6,North,73,73,12/18/2023 23:00,PARTIAL
O003790,SKU0248,WH8,North,76,76,12/19/2023 0:00,PARTIAL
O003791,SKU0054,WH8,West,188,188,12/19/2023 1:00,DELIVERED
O003792,SKU0161,WH1,South,179,2,12/19/2023 2:00,DELIVERED
O003793,SKU0434,WH7,East,137,53,12/19/2023 3:00,DELIVERED
O003794,SKU0422,WH1,North,162,162,12/19/2023 4:00,PARTIAL
O003795,SKU0411,WH7,North,290,60,12/19/2023 5:00,PARTIAL
O003796,SKU0226,WH1,South,47,35,12/19/2023 6:00,DELIVERED
O003797,SKU0015,WH4,East,24,24,12/19/2023 7:00,DELIVERED
O003798,SKU0224,WH3,East,284,284,12/19/2023 8:00,DELIVERED
O003799,SKU0061,WH1,South,174,174,12/19/2023 9:00,DELAYED
O003800,SKU0122,WH6,West,262,260,12/19/2023 10:00,DELAYED
O003801,SKU0277,WH4,West,230,230,12/19/2023 11:00,DELAYED
O003802,SKU0046,WH8,South,191,112,12/19/2023 12:00,DELAYED
O003803,SKU0453,WH2,South,118,118,12/19/2023 13:00,DELAYED
O003804,SKU0390,WH1,West,53,53,12/19/2023 14:00,DELAYED
O003805,SKU0294,WH7,South,192,192,12/19/2023 15:00,DELIVERED
O003806,SKU0062,WH4,East,60,60,12/19/2023 16:00,PARTIAL
O003807,SKU0086,WH5,West,11,11,12/19/2023 17:00,DELAYED
O003808,SKU0446,WH2,West,260,236,12/19/2023 18:00,DELAYED
O003809,SKU0210,WH3,West,270,259,12/19/2023 19:00,DELIVERED
O003810,SKU0078,WH1,East,141,141,12/19/2023 20:00,PARTIAL
O003811,SKU0202,WH1,South,143,55,12/19/2023 21:00,DELAYED
O003812,SKU0302,WH4,North,113,113,12/19/2023 22:00,PARTIAL
O003813,SKU0397,WH8,North,264,83,12/19/2023 23:00,DELIVERED
O003814,SKU0223,WH3,East,11,11,12/20/2023 0:00,DELAYED
O003815,SKU0222,WH5,East,99,99,12/20/2023 1:00,PARTIAL
O003816,SKU0003,WH2,South,23,23,12/20/2023 2:00,PARTIAL
O003817,SKU0478,WH6,North,239,239,12/20/2023 3:00,DELAYED
O003818,SKU0006,WH3,West,109,109,12/20/2023 4:00,DELIVERED
O003819,SKU0093,WH1,East,263,32,12/20/2023 5:00,PARTIAL
O003820,SKU0008,WH4,North,160,160,12/20/2023 6:00,DELAYED
O003821,SKU0428,WH5,West,220,157,12/20/2023 7:00,DELAYED
O003822,SKU0493,WH4,West,172,135,12/20/2023 8:00,PARTIAL
O003823,SKU0235,WH2,South,94,94,12/20/2023 9:00,PARTIAL
O003824,SKU0108,WH7,East,122,122,12/20/2023 10:00,PARTIAL
O003825,SKU0161,WH7,West,197,53,12/20/2023 11:00,DELAYED
O003826,SKU0209,WH3,East,51,40,12/20/2023 12:00,DELAYED
O003827,SKU0240,WH4,North,20,20,12/20/2023 13:00,DELIVERED
O003828,SKU0331,WH6,North,30,30,12/20/2023 14:00,PARTIAL
O003829,SKU0333,WH6,East,86,76,12/20/2023 15:00,DELIVERED
O003830,SKU0050,WH7,West,230,92,12/20/2023 16:00,DELIVERED
O003831,SKU0011,WH7,West,157,157,12/20/2023 17:00,DELIVERED
O003832,SKU0351,WH4,North,181,181,12/20/2023 18:00,PARTIAL
O003833,SKU0156,WH8,West,112,112,12/20/2023 19:00,DELIVERED
O003834,SKU0492,WH1,West,139,82,12/20/2023 20:00,DELIVERED
O003835,SKU0070,WH4,North,10,10,12/20/2023 21:00,DELAYED
O003836,SKU0169,WH5,South,291,22,12/20/2023 22:00,PARTIAL
O003837,SKU0272,WH3,North,238,209,12/20/2023 23:00,DELAYED
O003838,SKU0068,WH2,East,132,132,12/21/2023 0:00,DELIVERED
O003839,SKU0355,WH8,South,185,128,12/21/2023 1:00,DELAYED
O003840,SKU0252,WH6,East,295,248,12/21/2023 2:00,DELIVERED
O003841,SKU0048,WH8,South,208,208,12/21/2023 3:00,DELAYED
O003842,SKU0184,WH4,South,250,189,12/21/2023 4:00,PARTIAL
O003843,SKU0320,WH5,North,89,89,12/21/2023 5:00,DELIVERED
O003844,SKU0187,WH8,North,36,36,12/21/2023 6:00,PARTIAL
O003845,SKU0090,WH7,East,4,4,12/21/2023 7:00,PARTIAL
O003846,SKU0446,WH6,North,234,234,12/21/2023 8:00,DELIVERED
O003847,SKU0332,WH8,South,269,183,12/21/2023 9:00,PARTIAL
O003848,SKU0139,WH6,North,70,70,12/21/2023 10:00,DELIVERED
O003849,SKU0357,WH2,East,7,7,12/21/2023 11:00,DELIVERED
O003850,SKU0089,WH6,South,156,109,12/21/2023 12:00,DELAYED
O003851,SKU0274,WH8,East,293,240,12/21/2023 13:00,DELIVERED
O003852,SKU0019,WH5,West,286,13,12/21/2023 14:00,DELAYED
O003853,SKU0471,WH6,North,74,74,12/21/2023 15:00,DELIVERED
O003854,SKU0311,WH6,South,12,12,12/21/2023 16:00,PARTIAL
O003855,SKU0358,WH4,East,112,112,12/21/2023 17:00,DELAYED
O003856,SKU0374,WH4,North,30,30,12/21/2023 18:00,DELIVERED
O003857,SKU0466,WH7,North,36,36,12/21/2023 19:00,DELIVERED
O003858,SKU0154,WH3,East,230,209,12/21/2023 20:00,PARTIAL
O003859,SKU0390,WH1,South,277,44,12/21/2023 21:00,DELIVERED
O003860,SKU0260,WH5,East,106,106,12/21/2023 22:00,PARTIAL
O003861,SKU0108,WH1,North,288,93,12/21/2023 23:00,DELAYED
O003862,SKU0371,WH1,East,250,136,12/22/2023 0:00,PARTIAL
O003863,SKU0285,WH6,West,63,63,12/22/2023 1:00,DELIVERED
O003864,SKU0059,WH8,North,44,29,12/22/2023 2:00,PARTIAL
O003865,SKU0125,WH7,South,149,149,12/22/2023 3:00,PARTIAL
O003866,SKU0354,WH2,West,46,30,12/22/2023 4:00,PARTIAL
O003867,SKU0273,WH8,East,175,175,12/22/2023 5:00,DELIVERED
O003868,SKU0107,WH8,South,154,154,12/22/2023 6:00,DELIVERED
O003869,SKU0299,WH2,West,261,47,12/22/2023 7:00,PARTIAL
O003870,SKU0245,WH6,East,133,133,12/22/2023 8:00,DELAYED
O003871,SKU0336,WH7,West,287,144,12/22/2023 9:00,DELIVERED
O003872,SKU0450,WH5,North,156,156,12/22/2023 10:00,DELAYED
O003873,SKU0418,WH1,South,241,74,12/22/2023 11:00,DELIVERED
O003874,SKU0247,WH3,West,127,29,12/22/2023 12:00,PARTIAL
O003875,SKU0008,WH7,North,193,193,12/22/2023 13:00,PARTIAL
O003876,SKU0141,WH1,East,269,121,12/22/2023 14:00,PARTIAL
O003877,SKU0362,WH2,North,122,15,12/22/2023 15:00,DELAYED
O003878,SKU0008,WH1,East,146,146,12/22/2023 16:00,DELAYED
O003879,SKU0478,WH4,South,152,152,12/22/2023 17:00,DELAYED
O003880,SKU0352,WH4,North,157,157,12/22/2023 18:00,PARTIAL
O003881,SKU0484,WH3,North,156,117,12/22/2023 19:00,PARTIAL
O003882,SKU0495,WH5,East,102,2,12/22/2023 20:00,DELIVERED
O003883,SKU0094,WH1,West,252,32,12/22/2023 21:00,PARTIAL
O003884,SKU0321,WH4,East,267,267,12/22/2023 22:00,DELAYED
O003885,SKU0427,WH5,West,59,59,12/22/2023 23:00,DELIVERED
O003886,SKU0039,WH7,East,105,105,12/23/2023 0:00,DELAYED
O003887,SKU0081,WH7,South,269,269,12/23/2023 1:00,PARTIAL
O003888,SKU0187,WH4,West,47,47,12/23/2023 2:00,DELAYED
O003889,SKU0084,WH5,North,88,88,12/23/2023 3:00,PARTIAL
O003890,SKU0088,WH5,West,171,171,12/23/2023 4:00,PARTIAL
O003891,SKU0242,WH4,East,152,99,12/23/2023 5:00,DELAYED
O003892,SKU0342,WH6,East,176,157,12/23/2023 6:00,DELAYED
O003893,SKU0093,WH2,West,145,145,12/23/2023 7:00,PARTIAL
O003894,SKU0086,WH5,North,222,74,12/23/2023 8:00,DELAYED
O003895,SKU0044,WH7,South,15,15,12/23/2023 9:00,DELIVERED
O003896,SKU0137,WH6,North,138,72,12/23/2023 10:00,DELIVERED
O003897,SKU0421,WH1,West,250,250,12/23/2023 11:00,PARTIAL
O003898,SKU0074,WH6,East,150,125,12/23/2023 12:00,DELIVERED
O003899,SKU0036,WH4,North,269,156,12/23/2023 13:00,PARTIAL
O003900,SKU0101,WH6,East,81,31,12/23/2023 14:00,PARTIAL
O003901,SKU0476,WH2,East,65,13,12/23/2023 15:00,DELAYED
O003902,SKU0156,WH4,North,142,71,12/23/2023 16:00,PARTIAL
O003903,SKU0426,WH3,West,247,51,12/23/2023 17:00,DELIVERED
O003904,SKU0255,WH1,North,193,65,12/23/2023 18:00,DELAYED
O003905,SKU0171,WH7,South,283,45,12/23/2023 19:00,DELIVERED
O003906,SKU0469,WH3,East,254,113,12/23/2023 20:00,DELIVERED
O003907,SKU0216,WH6,East,173,53,12/23/2023 21:00,DELIVERED
O003908,SKU0170,WH5,West,278,278,12/23/2023 22:00,PARTIAL
O003909,SKU0252,WH6,East,290,110,12/23/2023 23:00,DELAYED
O003910,SKU0360,WH8,East,186,144,12/24/2023 0:00,PARTIAL
O003911,SKU0322,WH7,East,224,224,12/24/2023 1:00,DELAYED
O003912,SKU0055,WH7,North,62,62,12/24/2023 2:00,DELAYED
O003913,SKU0456,WH8,East,84,84,12/24/2023 3:00,DELAYED
O003914,SKU0432,WH5,North,27,27,12/24/2023 4:00,PARTIAL
O003915,SKU0091,WH3,West,131,131,12/24/2023 5:00,DELIVERED
O003916,SKU0278,WH3,South,127,83,12/24/2023 6:00,DELAYED
O003917,SKU0101,WH5,East,11,11,12/24/2023 7:00,DELAYED
O003918,SKU0155,WH2,South,280,152,12/24/2023 8:00,DELIVERED
O003919,SKU0377,WH8,North,285,114,12/24/2023 9:00,DELIVERED
O003920,SKU0349,WH1,West,197,58,12/24/2023 10:00,DELIVERED
O003921,SKU0451,WH4,West,225,167,12/24/2023 11:00,PARTIAL
O003922,SKU0364,WH8,North,264,257,12/24/2023 12:00,DELIVERED
O003923,SKU0141,WH3,South,275,88,12/24/2023 13:00,PARTIAL
O003924,SKU0173,WH1,East,68,68,12/24/2023 14:00,DELAYED
O003925,SKU0010,WH4,North,233,48,12/24/2023 15:00,DELIVERED
O003926,SKU0228,WH6,North,99,62,12/24/2023 16:00,DELAYED
O003927,SKU0265,WH4,North,222,209,12/24/2023 17:00,DELAYED
O003928,SKU0438,WH3,North,124,124,12/24/2023 18:00,DELIVERED
O003929,SKU0248,WH2,North,102,69,12/24/2023 19:00,PARTIAL
O003930,SKU0247,WH2,West,264,69,12/24/2023 20:00,DELAYED
O003931,SKU0155,WH1,North,230,52,12/24/2023 21:00,DELAYED
O003932,SKU0034,WH6,West,123,107,12/24/2023 22:00,PARTIAL
O003933,SKU0499,WH1,South,227,46,12/24/2023 23:00,DELAYED
O003934,SKU0129,WH5,East,228,145,12/25/2023 0:00,DELIVERED
O003935,SKU0160,WH2,West,153,85,12/25/2023 1:00,PARTIAL
O003936,SKU0089,WH1,East,149,30,12/25/2023 2:00,DELIVERED
O003937,SKU0093,WH5,East,9,9,12/25/2023 3:00,DELIVERED
O003938,SKU0327,WH6,East,224,33,12/25/2023 4:00,DELIVERED
O003939,SKU0241,WH7,West,23,23,12/25/2023 5:00,DELAYED
O003940,SKU0323,WH4,West,192,167,12/25/2023 6:00,DELAYED
O003941,SKU0468,WH1,West,227,227,12/25/2023 7:00,PARTIAL
O003942,SKU0404,WH5,South,54,54,12/25/2023 8:00,DELAYED
O003943,SKU0117,WH2,West,92,92,12/25/2023 9:00,DELIVERED
O003944,SKU0094,WH8,South,15,15,12/25/2023 10:00,PARTIAL
O003945,SKU0163,WH4,West,179,15,12/25/2023 11:00,PARTIAL
O003946,SKU0099,WH1,West,4,4,12/25/2023 12:00,DELIVERED
O003947,SKU0113,WH2,East,101,101,12/25/2023 13:00,DELAYED
O003948,SKU0359,WH7,North,130,130,12/25/2023 14:00,PARTIAL
O003949,SKU0091,WH4,East,7,7,12/25/2023 15:00,DELAYED
O003950,SKU0346,WH3,West,184,184,12/25/2023 16:00,PARTIAL
O003951,SKU0206,WH2,North,35,35,12/25/2023 17:00,DELIVERED
O003952,SKU0017,WH3,North,232,198,12/25/2023 18:00,DELIVERED
O003953,SKU0274,WH6,South,154,154,12/25/2023 19:00,PARTIAL
O003954,SKU0173,WH1,North,64,64,12/25/2023 20:00,DELIVERED
O003955,SKU0116,WH7,South,247,120,12/25/2023 21:00,DELIVERED
O003956,SKU0349,WH5,East,56,56,12/25/2023 22:00,DELIVERED
O003957,SKU0468,WH1,South,229,102,12/25/2023 23:00,DELAYED
O003958,SKU0181,WH2,West,253,64,12/26/2023 0:00,PARTIAL
O003959,SKU0091,WH3,North,293,226,12/26/2023 1:00,DELAYED
O003960,SKU0082,WH8,West,52,52,12/26/2023 2:00,DELIVERED
O003961,SKU0324,WH3,North,15,15,12/26/2023 3:00,DELIVERED
O003962,SKU0449,WH4,North,180,180,12/26/2023 4:00,PARTIAL
O003963,SKU0114,WH1,East,77,77,12/26/2023 5:00,PARTIAL
O003964,SKU0257,WH1,South,215,126,12/26/2023 6:00,DELAYED
O003965,SKU0058,WH2,East,223,204,12/26/2023 7:00,PARTIAL
O003966,SKU0154,WH8,South,154,154,12/26/2023 8:00,DELAYED
O003967,SKU0365,WH3,East,45,27,12/26/2023 9:00,DELAYED
O003968,SKU0404,WH2,East,21,21,12/26/2023 10:00,PARTIAL
O003969,SKU0116,WH2,North,81,47,12/26/2023 11:00,PARTIAL
O003970,SKU0343,WH6,East,53,53,12/26/2023 12:00,PARTIAL
O003971,SKU0266,WH3,East,157,40,12/26/2023 13:00,PARTIAL
O003972,SKU0315,WH2,South,147,69,12/26/2023 14:00,DELAYED
O003973,SKU0203,WH3,East,182,160,12/26/2023 15:00,PARTIAL
O003974,SKU0041,WH2,North,78,78,12/26/2023 16:00,DELIVERED
O003975,SKU0105,WH8,East,119,119,12/26/2023 17:00,DELIVERED
O003976,SKU0389,WH5,West,105,37,12/26/2023 18:00,PARTIAL
O003977,SKU0378,WH8,West,2,2,12/26/2023 19:00,DELIVERED
O003978,SKU0193,WH8,South,115,115,12/26/2023 20:00,DELAYED
O003979,SKU0401,WH2,South,32,32,12/26/2023 21:00,DELIVERED
O003980,SKU0278,WH8,West,62,62,12/26/2023 22:00,PARTIAL
O003981,SKU0354,WH8,East,97,97,12/26/2023 23:00,DELIVERED
O003982,SKU0237,WH8,East,135,41,12/27/2023 0:00,DELIVERED
O003983,SKU0425,WH2,South,98,98,12/27/2023 1:00,PARTIAL
O003984,SKU0221,WH7,North,215,36,12/27/2023 2:00,DELAYED
O003985,SKU0068,WH5,East,84,65,12/27/2023 3:00,DELAYED
O003986,SKU0197,WH1,West,157,33,12/27/2023 4:00,PARTIAL
O003987,SKU0256,WH3,North,107,65,12/27/2023 5:00,DELIVERED
O003988,SKU0139,WH7,North,131,123,12/27/2023 6:00,DELAYED
O003989,SKU0312,WH4,East,22,22,12/27/2023 7:00,PARTIAL
O003990,SKU0435,WH5,North,84,74,12/27/2023 8:00,DELAYED
O003991,SKU0149,WH7,South,89,89,12/27/2023 9:00,PARTIAL
O003992,SKU0099,WH8,North,226,16,12/27/2023 10:00,DELAYED
O003993,SKU0076,WH1,South,106,26,12/27/2023 11:00,PARTIAL
O003994,SKU0282,WH2,East,101,101,12/27/2023 12:00,DELAYED
O003995,SKU0371,WH6,North,296,54,12/27/2023 13:00,PARTIAL
O003996,SKU0403,WH1,West,148,148,12/27/2023 14:00,DELIVERED
O003997,SKU0109,WH5,West,230,141,12/27/2023 15:00,PARTIAL
O003998,SKU0188,WH6,South,87,87,12/27/2023 16:00,DELIVERED
O003999,SKU0199,WH2,South,11,11,12/27/2023 17:00,PARTIAL
O004000,SKU0303,WH1,East,136,136,12/27/2023 18:00,DELIVERED
O004001,SKU0327,WH4,North,93,29,12/27/2023 19:00,PARTIAL
O004002,SKU0154,WH3,South,292,159,12/27/2023 20:00,DELIVERED
O004003,SKU0040,WH3,South,153,153,12/27/2023 21:00,PARTIAL
O004004,SKU0133,WH5,East,96,69,12/27/2023 22:00,DELAYED
O004005,SKU0405,WH7,North,62,62,12/27/2023 23:00,DELAYED
O004006,SKU0462,WH2,North,87,32,12/28/2023 0:00,DELAYED
O004007,SKU0132,WH2,South,211,211,12/28/2023 1:00,DELAYED
O004008,SKU0279,WH3,North,83,83,12/28/2023 2:00,PARTIAL
O004009,SKU0362,WH1,North,227,227,12/28/2023 3:00,DELAYED
O004010,SKU0084,WH2,North,12,12,12/28/2023 4:00,PARTIAL
O004011,SKU0399,WH4,West,153,153,12/28/2023 5:00,DELIVERED
O004012,SKU0242,WH4,North,5,5,12/28/2023 6:00,DELAYED
O004013,SKU0116,WH2,West,76,76,12/28/2023 7:00,DELAYED
O004014,SKU0109,WH2,North,4,4,12/28/2023 8:00,DELAYED
O004015,SKU0221,WH3,North,83,83,12/28/2023 9:00,DELAYED
O004016,SKU0392,WH5,North,35,35,12/28/2023 10:00,PARTIAL
O004017,SKU0041,WH3,South,242,71,12/28/2023 11:00,DELAYED
O004018,SKU0368,WH5,South,144,144,12/28/2023 12:00,DELAYED
O004019,SKU0147,WH8,West,80,80,12/28/2023 13:00,PARTIAL
O004020,SKU0112,WH4,North,75,75,12/28/2023 14:00,DELIVERED
O004021,SKU0103,WH5,West,299,14,12/28/2023 15:00,PARTIAL
O004022,SKU0046,WH3,North,284,284,12/28/2023 16:00,DELIVERED
O004023,SKU0412,WH2,East,215,74,12/28/2023 17:00,DELIVERED
O004024,SKU0494,WH5,West,246,169,12/28/2023 18:00,PARTIAL
O004025,SKU0475,WH3,South,238,172,12/28/2023 19:00,DELAYED
O004026,SKU0324,WH4,East,19,19,12/28/2023 20:00,PARTIAL
O004027,SKU0378,WH6,South,74,74,12/28/2023 21:00,DELAYED
O004028,SKU0271,WH8,East,55,24,12/28/2023 22:00,PARTIAL
O004029,SKU0483,WH5,East,83,83,12/28/2023 23:00,DELIVERED
O004030,SKU0421,WH4,East,164,164,12/29/2023 0:00,PARTIAL
O004031,SKU0385,WH4,West,167,135,12/29/2023 1:00,DELIVERED
O004032,SKU0195,WH1,West,116,116,12/29/2023 2:00,PARTIAL
O004033,SKU0367,WH6,South,297,266,12/29/2023 3:00,PARTIAL
O004034,SKU0280,WH5,West,188,166,12/29/2023 4:00,DELAYED
O004035,SKU0283,WH3,South,255,255,12/29/2023 5:00,PARTIAL
O004036,SKU0040,WH5,North,19,19,12/29/2023 6:00,DELAYED
O004037,SKU0447,WH5,South,4,4,12/29/2023 7:00,PARTIAL
O004038,SKU0189,WH6,South,190,88,12/29/2023 8:00,DELIVERED
O004039,SKU0164,WH7,West,281,120,12/29/2023 9:00,PARTIAL
O004040,SKU0482,WH4,South,63,50,12/29/2023 10:00,DELAYED
O004041,SKU0477,WH4,West,269,41,12/29/2023 11:00,DELAYED
