Shipment_ID,Warehouse_ID,Carrier,Origin,Destination,Freight_Cost,Delivery_Days,,,
SHP01704,WH1,BlueDart,Chennai,Bangalore,14033,6,,,
SHP01705,WH7,FedEx,Chennai,Bangalore,16348,2,,,
SHP01706,WH8,UPS,Mumbai,Delhi,8680,5,,,
SHP01707,WH2,DHL,Pune,Hyderabad,13451,6,,,
SHP01708,WH8,FedEx,Pune,Hyderabad,3924,8,,,
SHP01709,WH4,BlueDart,Mumbai,Delhi,1806,4,,,
SHP01710,WH4,BlueDart,Mumbai,Delhi,15543,3,,,
SHP01711,WH3,UPS,Chennai,Bangalore,18386,4,,,
SHP01712,WH4,FedEx,Chennai,Bangalore,16843,7,,,
SHP01713,WH2,DHL,Pune,Hyderabad,4574,4,,,
SHP01714,WH6,FedEx,Chennai,Bangalore,18284,8,,,
SHP01715,WH4,BlueDart,Chennai,Bangalore,5416,3,,,
SHP01716,WH6,BlueDart,Chennai,Bangalore,6481,7,,,
SHP01717,WH3,DHL,Chennai,Bangalore,17276,6,,,
SHP01718,WH7,BlueDart,Pune,Hyderabad,18031,1,,,
SHP01719,WH8,DHL,Mumbai,Delhi,7803,9,,,
SHP01720,WH2,DHL,Pune,Hyderabad,12042,5,,,
SHP01721,WH1,BlueDart,Mumbai,Delhi,8473,5,,,
SHP01722,WH2,DHL,Chennai,Bangalore,13718,3,,,
SHP01723,WH3,BlueDart,Chennai,Bangalore,8835,8,,,
SHP01724,WH7,FedEx,Chennai,Bangalore,18690,6,,,
SHP01725,WH5,BlueDart,Pune,Hyderabad,19269,4,,,
SHP01726,WH5,DHL,Chennai,Bangalore,1437,2,,,
SHP01727,WH5,BlueDart,Mumbai,Delhi,12812,4,,,
SHP01728,WH7,DHL,Pune,Hyderabad,13434,1,,,
SHP01729,WH8,BlueDart,Pune,Hyderabad,15270,1,,,
SHP01730,WH8,BlueDart,Pune,Hyderabad,17820,8,,,
SHP01731,WH6,DHL,Mumbai,Delhi,11173,4,,,
SHP01732,WH6,UPS,Mumbai,Delhi,13389,9,,,
SHP01733,WH3,BlueDart,Pune,Hyderabad,4203,6,,,
SHP01734,WH4,DHL,Pune,Hyderabad,12714,4,,,
SHP01735,WH1,UPS,Mumbai,Delhi,5470,9,,,
SHP01736,WH3,UPS,Pune,Hyderabad,4146,1,,,
SHP01737,WH1,FedEx,Pune,Hyderabad,11284,4,,,
SHP01738,WH6,FedEx,Chennai,Bangalore,5507,7,,,
SHP01739,WH4,BlueDart,Mumbai,Delhi,1487,3,,,
SHP01740,WH5,DHL,Mumbai,Delhi,15659,6,,,
SHP01741,WH2,BlueDart,Mumbai,Delhi,10137,4,,,
SHP01742,WH8,DHL,Pune,Hyderabad,1166,9,,,
SHP01743,WH7,FedEx,Mumbai,Delhi,8380,4,,,
SHP01744,WH1,UPS,Chennai,Bangalore,3584,4,,,
SHP01745,WH2,DHL,Chennai,Bangalore,7956,9,,,
SHP01746,WH6,BlueDart,Chennai,Bangalore,7210,2,,,
SHP01747,WH3,UPS,Pune,Hyderabad,2533,2,,,
SHP01748,WH4,UPS,Chennai,Bangalore,11836,4,,,
SHP01749,WH6,BlueDart,Mumbai,Delhi,9182,2,,,
SHP01750,WH4,BlueDart,Chennai,Bangalore,9952,2,,,
SHP01751,WH8,DHL,Mumbai,Delhi,3833,6,,,
SHP01752,WH2,BlueDart,Chennai,Bangalore,18717,4,,,
SHP01753,WH2,DHL,Chennai,Bangalore,4856,3,,,
SHP01754,WH4,BlueDart,Pune,Hyderabad,11316,4,,,
SHP01755,WH5,BlueDart,Chennai,Bangalore,3431,7,,,
SHP01756,WH6,UPS,Pune,Hyderabad,17954,7,,,
SHP01757,WH6,UPS,Pune,Hyderabad,13074,3,,,
SHP01758,WH2,FedEx,Chennai,Bangalore,9372,9,,,
SHP01759,WH6,UPS,Chennai,Bangalore,17274,2,,,
SHP01760,WH7,UPS,Mumbai,Delhi,5939,2,,,
SHP01761,WH2,BlueDart,Pune,Hyderabad,12928,3,,,
SHP01762,WH7,UPS,Chennai,Bangalore,11605,6,,,
SHP01763,WH2,UPS,Mumbai,Delhi,12702,6,,,
SHP01764,WH4,DHL,Mumbai,Delhi,10910,7,,,
SHP01765,WH3,DHL,Pune,Hyderabad,19764,7,,,
SHP01766,WH3,FedEx,Pune,Hyderabad,8489,1,,,
SHP01767,WH1,UPS,Mumbai,Delhi,12952,7,,,
SHP01768,WH1,DHL,Chennai,Bangalore,2133,1,,,
SHP01769,WH2,FedEx,Mumbai,Delhi,1353,3,,,
SHP01770,WH7,FedEx,Pune,Hyderabad,1161,4,,,
SHP01771,WH6,UPS,Chennai,Bangalore,12903,6,,,
SHP01772,WH6,UPS,Pune,Hyderabad,11644,4,,,
SHP01773,WH4,UPS,Mumbai,Delhi,19888,4,,,
SHP01774,WH3,DHL,Chennai,Bangalore,1786,6,,,
SHP01775,WH7,FedEx,Pune,Hyderabad,2161,4,,,
SHP01776,WH5,FedEx,Pune,Hyderabad,15369,6,,,
SHP01777,WH6,FedEx,Pune,Hyderabad,18613,3,,,
SHP01778,WH5,UPS,Mumbai,Delhi,3029,8,,,
SHP01779,WH2,FedEx,Chennai,Bangalore,18855,6,,,
SHP01780,WH2,DHL,Pune,Hyderabad,11503,9,,,
SHP01781,WH5,BlueDart,Chennai,Bangalore,6217,2,,,
SHP01782,WH7,FedEx,Chennai,Bangalore,14670,5,,,
SHP01783,WH6,DHL,Chennai,Bangalore,8590,9,,,
SHP01784,WH6,UPS,Pune,Hyderabad,3784,6,,,
SHP01785,WH8,UPS,Mumbai,Delhi,12779,6,,,
SHP01786,WH5,BlueDart,Pune,Hyderabad,8268,7,,,
SHP01787,WH2,BlueDart,Pune,Hyderabad,17970,7,,,
SHP01788,WH4,UPS,Mumbai,Delhi,14194,5,,,
SHP01789,WH1,UPS,Chennai,Bangalore,17973,8,,,
SHP01790,WH4,UPS,Pune,Hyderabad,8334,6,,,
SHP01791,WH6,BlueDart,Pune,Hyderabad,3433,4,,,
SHP01792,WH2,UPS,Mumbai,Delhi,15689,1,,,
SHP01793,WH2,UPS,Pune,Hyderabad,19442,1,,,
SHP01794,WH4,BlueDart,Pune,Hyderabad,17620,6,,,
SHP01795,WH8,DHL,Chennai,Bangalore,12570,5,,,
SHP01796,WH3,UPS,Pune,Hyderabad,15545,3,,,
SHP01797,WH7,UPS,Mumbai,Delhi,18375,6,,,
SHP01798,WH2,BlueDart,Mumbai,Delhi,7978,8,,,
SHP01799,WH5,DHL,Pune,Hyderabad,1951,5,,,
SHP01800,WH8,FedEx,Mumbai,Delhi,7257,4,,,
SHP01801,WH8,DHL,Mumbai,Delhi,12941,8,,,
SHP01802,WH8,FedEx,Pune,Hyderabad,18431,4,,,
SHP01803,WH8,FedEx,Pune,Hyderabad,18303,8,,,
SHP01804,WH6,FedEx,Chennai,Bangalore,3598,6,,,
SHP01805,WH1,BlueDart,Pune,Hyderabad,8298,5,,,
SHP01806,WH3,DHL,Mumbai,Delhi,13131,1,,,
SHP01807,WH4,FedEx,Mumbai,Delhi,9293,2,,,
SHP01808,WH5,BlueDart,Chennai,Bangalore,19670,7,,,
SHP01809,WH4,FedEx,Mumbai,Delhi,13174,2,,,
SHP01810,WH6,BlueDart,Mumbai,Delhi,16192,3,,,
SHP01811,WH3,BlueDart,Mumbai,Delhi,4030,7,,,
SHP01812,WH8,UPS,Chennai,Bangalore,14683,3,,,
SHP01813,WH1,FedEx,Pune,Hyderabad,5680,9,,,
SHP01814,WH8,DHL,Chennai,Bangalore,19024,9,,,
SHP01815,WH6,UPS,Mumbai,Delhi,2205,7,,,
SHP01816,WH2,BlueDart,Mumbai,Delhi,4971,5,,,
SHP01817,WH8,UPS,Chennai,Bangalore,7741,2,,,
SHP01818,WH7,BlueDart,Chennai,Bangalore,6815,5,,,
SHP01819,WH8,BlueDart,Pune,Hyderabad,14926,5,,,
SHP01820,WH3,FedEx,Mumbai,Delhi,9732,2,,,
SHP01821,WH8,BlueDart,Mumbai,Delhi,5017,9,,,
SHP01822,WH6,UPS,Mumbai,Delhi,2916,5,,,
SHP01823,WH5,BlueDart,Pune,Hyderabad,4646,9,,,
SHP01824,WH7,DHL,Pune,Hyderabad,10867,8,,,
SHP01825,WH1,DHL,Mumbai,Delhi,8341,9,,,
SHP01826,WH3,FedEx,Chennai,Bangalore,4805,6,,,
SHP01827,WH7,BlueDart,Pune,Hyderabad,3534,8,,,
SHP01828,WH7,DHL,Pune,Hyderabad,4357,3,,,
SHP01829,WH8,DHL,Mumbai,Delhi,14484,3,,,
SHP01830,WH6,BlueDart,Pune,Hyderabad,12156,9,,,
SHP01831,WH1,DHL,Mumbai,Delhi,10327,1,,,
SHP01832,WH5,DHL,Chennai,Bangalore,16512,5,,,
SHP01833,WH4,FedEx,Chennai,Bangalore,10516,3,,,
SHP01834,WH2,FedEx,Pune,Hyderabad,13572,5,,,
SHP01835,WH1,DHL,Chennai,Bangalore,3182,5,,,
SHP01836,WH3,FedEx,Mumbai,Delhi,9476,6,,,
SHP01837,WH1,BlueDart,Pune,Hyderabad,14938,8,,,
SHP01838,WH7,FedEx,Chennai,Bangalore,3824,1,,,
SHP01839,WH2,BlueDart,Mumbai,Delhi,8888,8,,,
SHP01840,WH2,FedEx,Mumbai,Delhi,11033,5,,,
SHP01841,WH7,FedEx,Pune,Hyderabad,11260,8,,,
SHP01842,WH1,BlueDart,Chennai,Bangalore,9980,2,,,
SHP01843,WH5,BlueDart,Chennai,Bangalore,6421,5,,,
SHP01844,WH8,DHL,Chennai,Bangalore,13432,5,,,
SHP01845,WH4,DHL,Pune,Hyderabad,14202,2,,,
SHP01846,WH8,UPS,Chennai,Bangalore,13632,7,,,
SHP01847,WH4,FedEx,Mumbai,Delhi,3037,1,,,
SHP01848,WH4,UPS,Pune,Hyderabad,15688,7,,,
SHP01849,WH1,DHL,Mumbai,Delhi,6660,3,,,
SHP01850,WH7,UPS,Mumbai,Delhi,11712,3,,,
SHP01851,WH5,UPS,Chennai,Bangalore,18076,5,,,
SHP01852,WH2,DHL,Mumbai,Delhi,10135,9,,,
SHP01853,WH3,FedEx,Chennai,Bangalore,10053,3,,,
SHP01854,WH5,FedEx,Mumbai,Delhi,4078,4,,,
SHP01855,WH7,BlueDart,Pune,Hyderabad,18149,8,,,
SHP01856,WH3,BlueDart,Chennai,Bangalore,9440,6,,,
SHP01857,WH6,BlueDart,Mumbai,Delhi,11376,6,,,
SHP01858,WH6,DHL,Chennai,Bangalore,17944,7,,,
SHP01859,WH7,DHL,Mumbai,Delhi,9288,7,,,
SHP01860,WH7,UPS,Pune,Hyderabad,9420,6,,,
SHP01861,WH3,UPS,Mumbai,Delhi,7833,9,,,
SHP01862,WH5,UPS,Pune,Hyderabad,17548,3,,,
SHP01863,WH5,BlueDart,Chennai,Bangalore,4744,6,,,
SHP01864,WH4,BlueDart,Mumbai,Delhi,17654,2,,,
SHP01865,WH2,UPS,Mumbai,Delhi,14888,9,,,
SHP01866,WH8,FedEx,Mumbai,Delhi,13595,9,,,
SHP01867,WH1,UPS,Pune,Hyderabad,17417,4,,,
SHP01868,WH2,UPS,Chennai,Bangalore,15025,9,,,
SHP01869,WH2,BlueDart,Mumbai,Delhi,3832,7,,,
SHP01870,WH4,BlueDart,Mumbai,Delhi,3099,8,,,
SHP01871,WH4,DHL,Chennai,Bangalore,19927,3,,,
SHP01872,WH3,DHL,Pune,Hyderabad,13907,5,,,
SHP01873,WH1,UPS,Mumbai,Delhi,3875,4,,,
SHP01874,WH4,BlueDart,Chennai,Bangalore,13856,6,,,
SHP01875,WH2,BlueDart,Chennai,Bangalore,17177,3,,,
SHP01876,WH6,BlueDart,Mumbai,Delhi,9118,3,,,
SHP01877,WH1,FedEx,Chennai,Bangalore,3259,1,,,
SHP01878,WH5,BlueDart,Chennai,Bangalore,17948,3,,,
SHP01879,WH2,FedEx,Chennai,Bangalore,8794,5,,,
SHP01880,WH3,DHL,Mumbai,Delhi,12258,4,,,
SHP01881,WH3,BlueDart,Mumbai,Delhi,15058,4,,,
SHP01882,WH2,BlueDart,Mumbai,Delhi,1791,7,,,
SHP01883,WH4,DHL,Mumbai,Delhi,17713,7,,,
SHP01884,WH5,UPS,Pune,Hyderabad,6220,5,,,
SHP01885,WH7,DHL,Pune,Hyderabad,4962,6,,,
SHP01886,WH2,UPS,Pune,Hyderabad,1378,1,,,
SHP01887,WH8,FedEx,Mumbai,Delhi,12981,6,,,
SHP01888,WH5,DHL,Mumbai,Delhi,11482,1,,,
SHP01889,WH8,UPS,Pune,Hyderabad,9712,9,,,
SHP01890,WH7,DHL,Mumbai,Delhi,11462,6,,,
SHP01891,WH8,FedEx,Pune,Hyderabad,3903,8,,,
SHP01892,WH2,UPS,Mumbai,Delhi,10316,2,,,
SHP01893,WH4,DHL,Chennai,Bangalore,2033,6,,,
SHP01894,WH4,BlueDart,Chennai,Bangalore,7722,8,,,
SHP01895,WH5,DHL,Chennai,Bangalore,16213,4,,,
SHP01896,WH6,BlueDart,Chennai,Bangalore,7017,5,,,
SHP01897,WH5,BlueDart,Pune,Hyderabad,11777,5,,,
SHP01898,WH1,DHL,Mumbai,Delhi,11353,2,,,
SHP01899,WH5,BlueDart,Chennai,Bangalore,14108,7,,,
SHP01900,WH6,UPS,Mumbai,Delhi,15590,5,,,
SHP01901,WH8,UPS,Chennai,Bangalore,4524,1,,,
SHP01902,WH1,UPS,Mumbai,Delhi,19022,3,,,
SHP01903,WH7,DHL,Chennai,Bangalore,18038,9,,,
SHP01904,WH1,DHL,Pune,Hyderabad,12595,6,,,
SHP01905,WH3,FedEx,Mumbai,Delhi,16174,1,,,
SHP01906,WH6,BlueDart,Chennai,Bangalore,17913,8,,,
SHP01907,WH3,DHL,Pune,Hyderabad,10977,9,,,
SHP01908,WH6,DHL,Mumbai,Delhi,7822,6,,,
SHP01909,WH1,BlueDart,Pune,Hyderabad,2077,5,,,
SHP01910,WH3,UPS,Mumbai,Delhi,15392,6,,,
SHP01911,WH6,UPS,Pune,Hyderabad,9396,5,,,
SHP01912,WH3,DHL,Pune,Hyderabad,16300,2,,,
SHP01913,WH4,BlueDart,Chennai,Bangalore,15077,8,,,
SHP01914,WH2,FedEx,Chennai,Bangalore,12506,2,,,
SHP01915,WH3,FedEx,Pune,Hyderabad,15230,4,,,
SHP01916,WH6,FedEx,Mumbai,Delhi,11520,7,,,
SHP01917,WH4,UPS,Chennai,Bangalore,12853,5,,,
SHP01918,WH1,BlueDart,Chennai,Bangalore,18627,7,,,
SHP01919,WH2,BlueDart,Pune,Hyderabad,15802,5,,,
SHP01920,WH1,BlueDart,Pune,Hyderabad,8565,4,,,
SHP01921,WH6,DHL,Pune,Hyderabad,5851,9,,,
SHP01922,WH2,DHL,Chennai,Bangalore,6357,9,,,
SHP01923,WH8,DHL,Mumbai,Delhi,15324,7,,,
SHP01924,WH5,DHL,Mumbai,Delhi,3830,2,,,
SHP01925,WH2,DHL,Pune,Hyderabad,3623,1,,,
SHP01926,WH3,BlueDart,Chennai,Bangalore,19547,5,,,
SHP01927,WH1,FedEx,Pune,Hyderabad,8513,3,,,
SHP01928,WH1,FedEx,Mumbai,Delhi,10652,7,,,
SHP01929,WH6,DHL,Chennai,Bangalore,11083,2,,,
SHP01930,WH4,FedEx,Pune,Hyderabad,19279,9,,,
SHP01931,WH4,UPS,Mumbai,Delhi,6596,7,,,
SHP01932,WH2,DHL,Mumbai,Delhi,17210,3,,,
SHP01933,WH5,FedEx,Mumbai,Delhi,4041,9,,,
SHP01934,WH8,FedEx,Pune,Hyderabad,11677,3,,,
SHP01935,WH3,FedEx,Mumbai,Delhi,7077,7,,,
SHP01936,WH7,DHL,Pune,Hyderabad,14496,9,,,
SHP01937,WH7,BlueDart,Mumbai,Delhi,4931,5,,,
SHP01938,WH8,UPS,Chennai,Bangalore,14123,2,,,
SHP01939,WH2,FedEx,Mumbai,Delhi,12745,4,,,
SHP01940,WH7,BlueDart,Chennai,Bangalore,8808,3,,,
SHP01941,WH7,UPS,Pune,Hyderabad,11979,1,,,
SHP01942,WH2,BlueDart,Chennai,Bangalore,8183,4,,,
SHP01943,WH7,DHL,Chennai,Bangalore,17223,1,,,
SHP01944,WH8,DHL,Mumbai,Delhi,2796,1,,,
SHP01945,WH4,BlueDart,Pune,Hyderabad,3552,4,,,
SHP01946,WH4,DHL,Chennai,Bangalore,19660,7,,,
SHP01947,WH5,UPS,Chennai,Bangalore,11207,5,,,
SHP01948,WH1,FedEx,Chennai,Bangalore,12292,8,,,
SHP01949,WH6,DHL,Pune,Hyderabad,13610,7,,,
SHP01950,WH4,DHL,Mumbai,Delhi,12689,7,,,
SHP01951,WH5,FedEx,Mumbai,Delhi,17019,2,,,
SHP01952,WH3,DHL,Mumbai,Delhi,15260,4,,,
SHP01953,WH1,BlueDart,Chennai,Bangalore,8336,7,,,
SHP01954,WH1,BlueDart,Chennai,Bangalore,19250,3,,,
SHP01955,WH2,BlueDart,Mumbai,Delhi,18657,3,,,
SHP01956,WH1,FedEx,Mumbai,Delhi,13773,2,,,
SHP01957,WH2,BlueDart,Chennai,Bangalore,12416,7,,,
SHP01958,WH7,FedEx,Mumbai,Delhi,2296,3,,,
SHP01959,WH4,BlueDart,Mumbai,Delhi,13962,2,,,
SHP01960,WH6,DHL,Chennai,Bangalore,2560,6,,,
SHP01961,WH3,UPS,Chennai,Bangalore,16425,6,,,
SHP01962,WH6,DHL,Mumbai,Delhi,6844,3,,,
SHP01963,WH6,DHL,Mumbai,Delhi,4523,7,,,
SHP01964,WH6,FedEx,Mumbai,Delhi,17146,9,,,
SHP01965,WH8,BlueDart,Pune,Hyderabad,15571,7,,,
SHP01966,WH8,UPS,Chennai,Bangalore,12895,2,,,
SHP01967,WH5,UPS,Chennai,Bangalore,15940,3,,,
SHP01968,WH5,BlueDart,Mumbai,Delhi,11761,2,,,
SHP01969,WH2,DHL,Mumbai,Delhi,14823,8,,,
SHP01970,WH4,FedEx,Mumbai,Delhi,11759,6,,,
SHP01971,WH6,BlueDart,Pune,Hyderabad,6423,5,,,
SHP01972,WH1,FedEx,Mumbai,Delhi,11337,2,,,
SHP01973,WH1,BlueDart,Mumbai,Delhi,14767,2,,,
SHP01974,WH3,BlueDart,Pune,Hyderabad,7435,6,,,
SHP01975,WH3,FedEx,Pune,Hyderabad,1341,5,,,
SHP01976,WH7,UPS,Mumbai,Delhi,10625,2,,,
SHP01977,WH1,DHL,Pune,Hyderabad,10741,1,,,
SHP01978,WH5,BlueDart,Chennai,Bangalore,12182,3,,,
SHP01979,WH5,FedEx,Chennai,Bangalore,4547,9,,,
SHP01980,WH6,DHL,Pune,Hyderabad,6152,8,,,
SHP01981,WH5,UPS,Chennai,Bangalore,6717,6,,,
SHP01982,WH3,FedEx,Chennai,Bangalore,12725,4,,,
SHP01983,WH5,UPS,Mumbai,Delhi,16624,8,,,
SHP01984,WH5,FedEx,Pune,Hyderabad,16903,2,,,
SHP01985,WH2,FedEx,Chennai,Bangalore,17037,7,,,
SHP01986,WH3,FedEx,Chennai,Bangalore,7631,5,,,
SHP01987,WH5,BlueDart,Mumbai,Delhi,9965,9,,,
SHP01988,WH6,DHL,Mumbai,Delhi,16889,4,,,
SHP01989,WH8,FedEx,Pune,Hyderabad,2214,3,,,
SHP01990,WH3,BlueDart,Chennai,Bangalore,6309,9,,,
SHP01991,WH2,BlueDart,Chennai,Bangalore,2735,9,,,
SHP01992,WH7,DHL,Chennai,Bangalore,6601,7,,,
SHP01993,WH5,UPS,Mumbai,Delhi,2573,2,,,
SHP01994,WH5,FedEx,Mumbai,Delhi,18663,9,,,
SHP01995,WH2,FedEx,Chennai,Bangalore,2304,5,,,
SHP01996,WH2,DHL,Chennai,Bangalore,14962,6,,,
SHP01997,WH2,DHL,Pune,Hyderabad,12676,9,,,
SHP01998,WH8,BlueDart,Pune,Hyderabad,14210,7,,,
SHP01999,WH8,BlueDart,Pune,Hyderabad,14700,9,,,
SHP02000,WH2,DHL,Pune,Hyderabad,3531,3,,,
SHP02001,WH5,DHL,Chennai,Bangalore,3275,9,,,
SHP02002,WH5,UPS,Chennai,Bangalore,7906,7,,,
SHP02003,WH2,BlueDart,Pune,Hyderabad,4962,6,,,
SHP02004,WH4,UPS,Pune,Hyderabad,7183,7,,,
SHP02005,WH3,FedEx,Chennai,Bangalore,2236,4,,,
SHP02006,WH7,DHL,Mumbai,Delhi,5011,8,,,
SHP02007,WH7,DHL,Chennai,Bangalore,14960,8,,,
SHP02008,WH4,UPS,Chennai,Bangalore,17513,4,,,
SHP02009,WH1,UPS,Pune,Hyderabad,12352,8,,,
SHP02010,WH5,FedEx,Pune,Hyderabad,9256,2,,,
SHP02011,WH4,UPS,Chennai,Bangalore,8879,1,,,
SHP02012,WH8,UPS,Mumbai,Delhi,11975,9,,,
SHP02013,WH1,UPS,Mumbai,Delhi,13564,8,,,
SHP02014,WH5,UPS,Pune,Hyderabad,9213,8,,,
SHP02015,WH4,UPS,Mumbai,Delhi,2834,7,,,
SHP02016,WH6,FedEx,Pune,Hyderabad,16497,4,,,
SHP02017,WH2,FedEx,Chennai,Bangalore,11540,7,,,
SHP02018,WH2,UPS,Pune,Hyderabad,5139,6,,,
SHP02019,WH3,FedEx,Chennai,Bangalore,17054,4,,,
SHP02020,WH7,DHL,Pune,Hyderabad,7153,4,,,
SHP02021,WH4,BlueDart,Mumbai,Delhi,18526,5,,,
SHP02022,WH1,FedEx,Mumbai,Delhi,12768,5,,,
SHP02023,WH5,BlueDart,Mumbai,Delhi,13983,9,,,
SHP02024,WH6,FedEx,Chennai,Bangalore,9729,5,,,
SHP02025,WH7,FedEx,Pune,Hyderabad,1638,4,,,
SHP02026,WH7,DHL,Mumbai,Delhi,8349,8,,,
SHP02027,WH3,BlueDart,Pune,Hyderabad,5222,9,,,
SHP02028,WH8,UPS,Chennai,Bangalore,5370,5,,,
SHP02029,WH4,BlueDart,Chennai,Bangalore,7151,6,,,
SHP02030,WH1,UPS,Pune,Hyderabad,10612,9,,,
SHP02031,WH8,UPS,Pune,Hyderabad,15189,1,,,
SHP02032,WH2,DHL,Chennai,Bangalore,8826,6,,,
SHP02033,WH2,DHL,Mumbai,Delhi,3271,8,,,
SHP02034,WH7,UPS,Chennai,Bangalore,11056,2,,,
SHP02035,WH7,FedEx,Mumbai,Delhi,2133,1,,,
SHP02036,WH7,BlueDart,Pune,Hyderabad,8024,4,,,
SHP02037,WH1,FedEx,Pune,Hyderabad,1633,3,,,
SHP02038,WH6,DHL,Chennai,Bangalore,2133,2,,,
SHP02039,WH7,FedEx,Mumbai,Delhi,5971,8,,,
SHP02040,WH5,FedEx,Chennai,Bangalore,8270,6,,,
SHP02041,WH6,BlueDart,Mumbai,Delhi,1912,8,,,
SHP02042,WH7,UPS,Pune,Hyderabad,9558,9,,,
SHP02043,WH2,DHL,Mumbai,Delhi,12104,4,,,
SHP02044,WH7,BlueDart,Mumbai,Delhi,14774,6,,,
SHP02045,WH5,DHL,Chennai,Bangalore,4394,8,,,
SHP02046,WH5,BlueDart,Pune,Hyderabad,18559,9,,,
SHP02047,WH7,UPS,Chennai,Bangalore,7160,7,,,
SHP02048,WH8,DHL,Pune,Hyderabad,13453,7,,,
SHP02049,WH6,FedEx,Mumbai,Delhi,12256,1,,,
SHP02050,WH6,FedEx,Chennai,Bangalore,3969,2,,,
SHP02051,WH8,DHL,Chennai,Bangalore,15092,5,,,
SHP02052,WH6,UPS,Mumbai,Delhi,1952,7,,,
SHP02053,WH3,BlueDart,Chennai,Bangalore,11130,9,,,
SHP02054,WH5,UPS,Mumbai,Delhi,1018,7,,,
SHP02055,WH6,FedEx,Mumbai,Delhi,5422,9,,,
SHP02056,WH2,UPS,Mumbai,Delhi,14708,1,,,
SHP02057,WH7,UPS,Chennai,Bangalore,19692,6,,,
SHP02058,WH8,DHL,Chennai,Bangalore,8667,8,,,
SHP02059,WH1,FedEx,Pune,Hyderabad,10296,2,,,
SHP02060,WH6,UPS,Chennai,Bangalore,9117,9,,,
SHP02061,WH8,UPS,Pune,Hyderabad,9778,2,,,
SHP02062,WH3,FedEx,Mumbai,Delhi,9098,1,,,
SHP02063,WH4,FedEx,Chennai,Bangalore,14062,6,,,
SHP02064,WH5,DHL,Mumbai,Delhi,8559,5,,,
SHP02065,WH4,UPS,Pune,Hyderabad,7235,4,,,
SHP02066,WH7,FedEx,Mumbai,Delhi,13021,2,,,
SHP02067,WH8,FedEx,Chennai,Bangalore,7485,6,,,
SHP02068,WH6,BlueDart,Chennai,Bangalore,12671,2,,,
SHP02069,WH7,DHL,Chennai,Bangalore,3147,5,,,
SHP02070,WH6,BlueDart,Pune,Hyderabad,8463,9,,,
SHP02071,WH5,BlueDart,Chennai,Bangalore,14512,1,,,
SHP02072,WH5,BlueDart,Mumbai,Delhi,10363,7,,,
SHP02073,WH6,UPS,Chennai,Bangalore,9140,2,,,
SHP02074,WH1,DHL,Mumbai,Delhi,8492,3,,,
SHP02075,WH1,DHL,Mumbai,Delhi,3226,1,,,
SHP02076,WH1,BlueDart,Pune,Hyderabad,15283,8,,,
SHP02077,WH6,DHL,Chennai,Bangalore,5687,3,,,
SHP02078,WH5,BlueDart,Chennai,Bangalore,6186,3,,,
SHP02079,WH1,UPS,Pune,Hyderabad,2298,9,,,
SHP02080,WH2,BlueDart,Pune,Hyderabad,6466,5,,,
SHP02081,WH2,BlueDart,Chennai,Bangalore,16254,6,,,
SHP02082,WH3,DHL,Chennai,Bangalore,8475,8,,,
SHP02083,WH7,BlueDart,Chennai,Bangalore,7330,8,,,
SHP02084,WH6,FedEx,Mumbai,Delhi,3861,6,,,
SHP02085,WH8,UPS,Chennai,Bangalore,5719,7,,,
SHP02086,WH2,BlueDart,Chennai,Bangalore,3334,1,,,
SHP02087,WH8,FedEx,Pune,Hyderabad,2725,4,,,
SHP02088,WH7,FedEx,Chennai,Bangalore,7779,6,,,
SHP02089,WH2,DHL,Mumbai,Delhi,19560,8,,,
SHP02090,WH2,UPS,Pune,Hyderabad,6349,7,,,
SHP02091,WH2,BlueDart,Mumbai,Delhi,6076,6,,,
SHP02092,WH8,UPS,Mumbai,Delhi,14337,5,,,
SHP02093,WH5,UPS,Mumbai,Delhi,19674,5,,,
SHP02094,WH5,BlueDart,Chennai,Bangalore,10508,5,,,
SHP02095,WH5,UPS,Pune,Hyderabad,8625,5,,,
SHP02096,WH4,UPS,Pune,Hyderabad,4804,6,,,
SHP02097,WH3,DHL,Chennai,Bangalore,16709,5,,,
SHP02098,WH7,BlueDart,Pune,Hyderabad,7594,5,,,
SHP02099,WH3,BlueDart,Mumbai,Delhi,9128,1,,,
SHP02100,WH3,BlueDart,Mumbai,Delhi,14204,3,,,
SHP02101,WH1,UPS,Pune,Hyderabad,19560,1,,,
SHP02102,WH3,UPS,Chennai,Bangalore,11611,3,,,
SHP02103,WH1,FedEx,Pune,Hyderabad,14145,1,,,
SHP02104,WH2,DHL,Pune,Hyderabad,17979,6,,,
SHP02105,WH1,DHL,Pune,Hyderabad,1077,6,,,
SHP02106,WH6,BlueDart,Pune,Hyderabad,18679,6,,,
SHP02107,WH8,BlueDart,Pune,Hyderabad,7168,7,,,
SHP02108,WH4,BlueDart,Pune,Hyderabad,4384,1,,,
SHP02109,WH1,DHL,Pune,Hyderabad,9477,8,,,
SHP02110,WH8,DHL,Mumbai,Delhi,5112,4,,,
SHP02111,WH8,DHL,Pune,Hyderabad,13629,9,,,
SHP02112,WH4,BlueDart,Mumbai,Delhi,2835,2,,,
SHP02113,WH4,DHL,Pune,Hyderabad,2988,2,,,
SHP02114,WH8,FedEx,Pune,Hyderabad,18207,8,,,
SHP02115,WH1,BlueDart,Chennai,Bangalore,9829,1,,,
